time_s,x_position_m,y_position_m,x_velocity_m_s,y_velocity_m_s,speed_m_s,drag_force_N
0.0,0.0,0.0,84.8528137423857,84.8528137423857,120.00000000000001,41.45400000000001
0.01,0.8470625171984917,0.8460815171984918,84.70625171984916,84.60815171984918,119.7233829202778,41.263105532958996
0.02,1.6926653182919242,1.689724008818267,84.56028010934327,84.36424916197753,119.44776058526513,41.073335716058224
0.03,2.5368142734713954,2.530935024886519,84.41489551794712,84.12110160682518,119.17312751141398,40.884682051151934
0.04,3.379515219256592,3.3697220711490745,84.27009457851965,83.87870462625553,118.89947825811208,40.69713612113508
0.05,4.220773958751128,4.206092609405267,84.12587394945356,83.63705382561918,118.62680742727956,40.51068958901945
0.060000000000000005,5.060596261895448,5.040054057839625,83.982230314432,83.39614484343583,118.3551096629699,40.32533419702168
0.07,5.898987865717329,5.871613791350423,83.83916038218807,83.15597335107985,118.08437965097566,40.14106176566363
0.08,6.735954474579999,6.700779141875117,83.69666088626703,82.91653505246933,117.81461211843867,39.95786419288452
0.09,7.5715017604279105,7.5275573987127045,83.55472858479115,82.67782568375874,117.54580183346452,39.77573345316484
0.09999999999999999,8.405635363030184,8.351955808843055,83.41336026022739,82.43984101303509,117.27794360474175,39.59466159666192
0.10999999999999999,9.23836089022176,9.173981577243229,83.27255271915747,82.2025768400174,117.01103228116494,39.41464074835663
0.11999999999999998,10.069683918142267,9.993641867200825,83.13230279205071,81.96602899575973,116.74506275146254,39.23566310721157
0.12999999999999998,10.89960999147266,10.810943800624399,82.99260733303933,81.73019334235741,116.48002994382847,39.057720945340066
0.13999999999999999,11.728144623669623,11.625894458350965,82.85346321969634,81.49506577265667,116.21592882555821,38.88080660718618
0.15,12.555293297197782,12.43850088045064,82.71486735281582,81.26064220996749,115.9527544026888,38.704912508715395
0.16,13.381061463759739,13.248770066528436,82.57681665619577,81.02691860777965,115.690501719643,38.53003113661585
0.17,14.205454544523972,14.056708976023257,82.43930807642333,80.79389094948202,115.42916585887741,38.35615504750995
0.18000000000000002,15.028477930350595,14.862324528504107,82.30233858266234,80.56155524808491,115.16874194053449,38.183276867176225
0.19000000000000003,15.850136982015028,15.665623603963562,82.16590516644337,80.32990754594555,114.90922512209853,38.01138928978132
0.20000000000000004,16.67043703042959,16.466613043108527,82.03000484145596,80.09894391449662,114.65061059805554,37.84048507712192
0.21000000000000005,17.48938337686302,17.265299647648305,81.8946346433433,79.86866045397778,114.3928935995566,37.670557057876294
0.22000000000000006,18.30698129315801,18.06169018058001,81.75979162949903,79.63905329317022,114.13606939408552,37.50159812686582
0.23000000000000007,19.123236021946674,18.85579136647135,81.62547287886643,79.41011858913409,113.88013328512967,37.33360124432573
0.24000000000000007,19.938152776864072,19.64760989174084,81.49167549173968,79.18185252694883,113.6250806118547,37.16655943518531
0.25000000000000006,20.751736742759746,20.437152404935404,81.35839658956742,78.95425131945645,113.37090674878289,37.000465788357424
0.26000000000000006,21.56399307590733,21.22442551700548,81.22563331475837,78.72731120700747,113.11760710547492,36.83531345603695
0.2700000000000001,22.374926904212224,22.009435801577578,81.09338283048918,78.50102845720987,112.86517712621529,36.67109565300835
0.2800000000000001,23.184543327417366,22.79218979522438,80.96164232051429,78.27539936468052,112.61361228970111,36.50780565596198
0.2900000000000001,23.992847417307146,23.572693997732376,80.83040898897791,78.05042025079963,112.36290810873433,36.34543680281909
0.3000000000000001,24.799844217909428,24.35095487236705,80.69968006022805,77.82608746346763,112.11306012991743,36.18398249206548
0.3100000000000001,25.605538745695753,25.1269788461357,80.56945277863254,77.60239737686484,111.86406393335233,36.02343618209359
0.3200000000000001,26.409935989779726,25.900772310047838,80.4397244083971,77.3793463912137,111.61591513234264,35.86379139055276
0.3300000000000001,27.21304091211358,26.672341619373274,80.31049223338533,77.15693093254362,111.36860937309916,35.705041693707976
0.34000000000000014,28.014858447682986,27.441693093897857,80.18175355694066,76.93514745245832,111.12214233444868,35.54718072580647
0.35000000000000014,28.81539350470009,28.208833018176914,80.05350570171024,76.7139924279058,110.87650972754572,35.39020217845241
0.36000000000000015,29.614650964794798,28.97376764178642,79.92574600947069,76.49346236095062,110.63170729558767,35.234099799989444
0.37000000000000016,30.412635683204357,29.73650317957191,79.79847184095577,76.27355377854886,110.38773081353287,35.07886739489096
0.38000000000000017,31.209352488961215,30.497045811895163,79.67168057568588,76.05426323232527,110.1445760878217,34.92449882315796
0.3900000000000002,32.00480618507921,31.25540168487869,79.54536961179939,75.835587298353,109.90223895610087,34.77098799972456
0.4000000000000002,32.79900154873807,32.011576910648046,79.4195363658857,75.61752257693561,109.66071528695046,34.618328893870796
0.4100000000000002,33.59194333146627,32.76557756757196,79.29417827282026,75.40006569239141,109.42000097961406,34.4665155286428
0.4200000000000002,34.38363625932228,33.51740970050036,79.16929278560114,75.18321329284008,109.18009196373175,34.31554198028019
0.4300000000000002,35.17408503307416,34.267079321000274,79.0448773751875,74.96696204999171,108.940984199076,34.16540237765055
0.4400000000000002,35.96329432837755,35.01459240758965,78.92092953033966,74.7513086589379,108.70267367529027,34.01609090169094
0.45000000000000023,36.75126879595216,35.7599549059691,78.79744675746099,74.53624983794522,108.46515641163059,33.86760178485628
0.46000000000000024,37.53801306175657,36.50317272925161,78.67442658044132,74.32178232825078,108.22842845670975,33.71992931057456
0.47000000000000025,38.323531727161594,37.24425175819021,78.5518665405021,74.10790289385999,107.99248588824426,33.573067812708786
0.48000000000000026,39.10782936912203,37.98319784140367,78.42976419604324,73.8946083213465,107.75732481280406,33.4270116750255
0.49000000000000027,39.890910540346944,38.720016795600216,78.3081171224914,73.6818954196542,107.5229413655648,33.28175533066986
0.5000000000000002,40.67277976946844,39.45471440579923,78.18692291215002,73.46976101990133,107.28933171006288,33.137293261647194
0.5100000000000002,41.45344156120895,40.1872964255511,78.06617917405092,73.25820197518667,107.05649203795286,32.993619998310784
0.5200000000000002,42.23290039654702,40.91776857715507,77.94588353380728,73.04721516039771,106.82441856876773,32.85073011885603
0.5300000000000002,43.011160732881706,41.64613655187528,77.82603363346841,72.8367974720209,106.5931075496814,32.70861824882071
0.5400000000000003,43.78822700419546,42.37240601015482,77.70662713137584,72.62694582795383,106.362555255274,32.56727906059136
0.5500000000000003,44.56410362121567,43.09658258182802,77.58766170202098,72.41765716731942,106.1327579872994,32.42670727291562
0.5600000000000003,45.338794971574714,43.81867186633084,77.46913503590426,72.20892845028203,105.90371207445524,32.28689765042052
0.5700000000000003,46.11230541996867,44.53867943290949,77.35104483939574,72.00075665786545,105.67541387215556,32.147845003136624
0.5800000000000003,46.88463930831464,45.25661082082722,77.23338883459712,71.79313879177288,105.44785976230544,32.00954418602784
0.5900000000000003,47.65580095590669,45.972471539569305,77.11616475920525,71.58607187420864,105.2210461530784,31.871990098527036
0.6000000000000003,48.425794659570464,46.68626706904632,76.99937036637694,71.37955294770187,104.9949694786958,31.73517768407712
0.6100000000000003,49.194624693816415,47.398002859795646,76.88300342459527,71.17357907493195,104.7696261992087,31.599101929677722
0.6200000000000003,49.962295310991784,48.107684333181204,76.76706171753725,70.96814733855578,104.54501280028204,31.463757865437305
0.6300000000000003,50.72881074143121,48.81531688159157,76.65154304394275,70.76325484103681,104.32112579298082,31.3291405641306
0.6400000000000003,51.49417519360606,49.520905868636326,76.53644521748492,70.55889870447587,104.09796171355882,31.19524514076142
0.6500000000000004,52.25839285427248,50.224456629340764,76.42176606664181,70.35507607044366,103.87551712324921,31.062066752130598
0.6600000000000004,53.021467888618176,50.925974470338915,76.30750343456937,70.15178409981509,103.65378860805757,30.92960059640918
0.6700000000000004,53.783404440407935,51.625464670064964,76.1936551789757,69.94901997260517,103.43277277855684,30.797841912716606
0.6800000000000004,54.5442066321279,52.32293247894303,76.08021917199666,69.74678088780668,103.21246626968451,30.66678598070396
0.6900000000000004,55.30387856512863,53.018383119575326,75.96719330007261,69.54506406322947,102.99286574054189,30.536428120142133
0.7000000000000004,56.06242431976689,53.71182178692874,75.85457546382652,69.34386673534138,102.77396787419535,30.406763690514914
0.7100000000000004,56.81984795554632,54.40325364851984,75.74236357794331,69.14318615911078,102.5557693774797,30.277788090616838
0.7200000000000004,57.57615351125683,55.09268384459835,75.63055557105028,68.94301960785076,102.33826698080351,30.149496758155752
0.7300000000000004,58.331345005112816,55.780117488329,75.51914938559892,68.74336437306482,102.12145743795651,30.021885169360235
0.7400000000000004,59.085426434890294,56.46555966597194,75.40814297774777,68.5442177642942,101.90533752591881,29.894948838591397
0.7500000000000004,59.83840177806276,57.14901543706161,75.29753431724657,68.34557710896672,101.6899040446722,29.768683317959393
0.7600000000000005,60.59027499193598,57.83048983458408,75.18732138732146,68.14743975224711,101.47515381701334,29.643084196944432
0.7700000000000005,61.34105001378159,58.509987865152965,75.07750218456144,67.94980305688891,101.26108368836873,29.51814710202213
0.7800000000000005,62.09073076096965,59.18751450918384,74.96807471880587,67.75266440308785,101.04769052661177,29.393867696293338
0.7900000000000005,62.83932113109998,59.86307472106721,74.85903701303316,67.55602118833663,100.83497122188143,29.270241679118204
0.8000000000000005,63.586825002132485,60.53667342934002,74.75038710325057,67.35987082728128,100.62292268640296,29.147264785754576
0.8100000000000005,64.33324623251633,61.20831553685581,74.64212303838504,67.16421075157886,100.41154185431031,29.024932787000594
0.8200000000000005,65.07858866131808,61.87800592095337,74.53424288017516,66.96903840975659,100.20082568147029,28.903241488841317
0.8300000000000005,65.82285610834872,62.545749433624096,74.42674470306423,66.77435126707246,99.99077114530861,28.782186732099632
0.8400000000000005,66.56605237428965,63.21155090167787,74.31962659409432,66.58014680537715,99.78137524463764,28.661764392091072
0.8500000000000005,67.30818124081767,63.87541512690764,74.21288665280139,66.38642252297737,99.5726349994858,28.541970378282645
0.8600000000000005,68.04924647072879,64.53734688625265,74.1065229911115,66.19317593450049,99.36454745092875,28.422800633955607
0.8700000000000006,68.78925180806117,65.19735093196026,74.000533733238,66.00040457076064,99.15710966092233,28.30425113587216
0.8800000000000006,69.52820097821696,65.85543199174651,73.89491701557971,65.80810597862599,98.95031871213695,28.18631789394588
0.8900000000000006,70.26609768808316,66.51159476895539,73.78967098662011,65.61627772088747,98.74417170779387,28.068996950916016
0.9000000000000006,71.00294562615144,67.16584394271668,73.68479380682759,65.42491737612868,98.53866577150292,27.95228438202549
0.9100000000000006,71.738748462637,67.81818416810265,73.58028364855655,65.23402253859715,98.33379804710198,27.83617629470256
0.9200000000000006,72.4735098495965,68.46862007628341,73.47613869594959,65.04359081807684,98.12956569849797,27.72066882824617
0.9300000000000006,73.2072334210449,69.11715627468104,73.37235714484058,64.85361983976192,97.92596590950942,27.60575815351481
0.9400000000000006,73.93992279307149,69.76379734712235,73.26893720265868,64.66410724413173,97.72299588371055,27.491440472618994
0.9500000000000006,74.67158156395482,70.40854785399061,73.16587708833329,64.475050686827,97.52065284427708,27.377712018617174
0.9600000000000006,75.40221331427682,71.05141233237589,73.06317503219998,64.28644783852735,97.31893403383326,27.264569055215123
0.9700000000000006,76.13182160703589,71.69239529622419,72.96082927590726,64.09829638482982,97.11783671430071,27.15200787646877
0.9800000000000006,76.86040998775913,72.33150123648548,72.85883807232429,63.91059402612876,96.91735816674851,27.040024806490297
0.9900000000000007,77.58798198461362,72.96873462126045,72.75719968544946,63.72333847749677,96.71749569124496,26.928616199157663
1.0000000000000007,78.31454110851682,73.60409989594612,72.65591239031987,63.536527468566824,96.5182466067105,26.817778437827254
1.0100000000000007,79.04009085324604,74.23760148338027,72.55497447292166,63.35015874341561,96.31960825077245,26.70750793504996
1.0200000000000007,79.76463469554706,74.86924378398476,72.45438423010123,63.16423006044789,96.12157797962084,26.597801132290293
1.0300000000000007,80.48817609524183,75.49903117590758,72.35413996947729,62.97873919228205,95.92415316786588,26.488654499648703
1.0400000000000007,81.21071849533536,76.12696801516394,72.25424000935375,62.79368392563672,95.7273312083966,26.380064535586985
1.0500000000000007,81.9322653221217,76.75305863577613,72.15468267863349,62.60906206121854,95.53110951224112,26.27202776665684
1.0600000000000007,82.65281998528903,77.37730734991224,72.05546631673285,62.424871413610916,95.33548550842796,26.164540747231303
1.0700000000000007,83.372385878024,77.99971844802388,71.95658927349703,62.24110981116396,95.14045664384903,26.057600059239338
1.0800000000000007,84.09096637711517,78.62029619898274,71.85804990911629,62.057775095885376,94.9460203831237,25.951202311903277
1.0900000000000007,84.80856484305559,79.23904485021606,71.75984659404287,61.87486512333248,94.75217420846423,25.845344141479185
1.1000000000000008,85.52518462014469,79.85596862784111,71.66197770890878,61.69237776250518,94.55891561954262,25.740022211000156
